+9.38000E+2	+5.31464E-1	+3.19936E-1	+4.50351E-1
+9.40000E+2	+5.28671E-1	+3.18486E-1	+4.48952E-1
+9.42000E+2	+5.19135E-1	+3.20047E-1	+4.51036E-1
+9.44000E+2	+5.25101E-1	+3.17738E-1	+4.46455E-1
+9.46000E+2	+5.17731E-1	+3.11239E-1	+4.38376E-1
+9.48000E+2	+5.04501E-1	+2.98151E-1	+4.19363E-1
+9.50000E+2	+4.90570E-1	+2.81101E-1	+3.95520E-1
+9.52000E+2	+4.54407E-1	+2.62207E-1	+3.68295E-1
+9.54000E+2	+4.30801E-1	+2.45517E-1	+3.45796E-1
+9.56000E+2	+4.03671E-1	+2.31620E-1	+3.24268E-1
+9.58000E+2	+3.88885E-1	+2.21324E-1	+3.11388E-1
+9.60000E+2	+3.80676E-1	+2.11250E-1	+2.96444E-1
+9.62000E+2	+3.64059E-1	+2.04336E-1	+2.87336E-1
+9.64000E+2	+3.67661E-1	+1.99216E-1	+2.79320E-1
+9.66000E+2	+3.61908E-1	+1.93618E-1	+2.72080E-1
+9.68000E+2	+3.49533E-1	+1.88136E-1	+2.64270E-1
+9.70000E+2	+3.39722E-1	+1.84528E-1	+2.59124E-1
+9.72000E+2	+3.41461E-1	+1.81042E-1	+2.54169E-1
+9.74000E+2	+3.31146E-1	+1.78144E-1	+2.50058E-1
